"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111103","OH","43055","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",200.0,"20111101","FL","33772","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111109","MO","64755","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111101","WA","98013","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111115","WA","","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111101","TN","37854","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111110","NY","13104","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111109","NY","12184","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111103","VA","23450","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111108","NY","13104","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111109","CA","94602","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111108","MO","","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111110","NJ","08094","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111104","WA","98275","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111101","MO","64002","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20110922","OH","44101","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",120.12,"20111103","NY","10001","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",7907.41,"20110731","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",10000.0,"20110817","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",13303.0,"20110818","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",2980.96,"20110822","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",2412.75,"20110825","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",219.0,"20110825","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",13178.04,"20110831","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",90000.0,"20110914","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",10141.66,"20110915","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",16.0,"20110915","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",6629.05,"20110921","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1297.25,"20110922","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",350.0,"20110922","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",4809.7,"20110922","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",4907.77,"20110922","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",5014.95,"20110929","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",27069.53,"20110930","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1118.0,"20111006","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1411.89,"20111006","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",259.0,"20111013","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",142.5,"20111022","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",28607.5,"20111027","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",56.12,"20111027","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",21463.37,"20111031","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",54.63,"20111031","DC","20001","ORG"
